"time","count"
"20181107",7
"20181108",7
"20181109",7
"20181110",12
"20181111",6
"20181112",12
"20181113",9
"20181114",11
"20181115",9
"20181116",10
"20181117",9
"20181118",9
"20181119",11
"20181120",10
"20181121",6
"20181122",6
"20181123",4
"20181124",6
"20181125",5
"20181126",11
"20181127",3
"20181128",9
"20181129",9
"20181130",15
"20181201",55
"20181202",7
"20181203",16
"20181204",5
"20181205",4
"20181206",5
"20181207",7
"20181208",8
"20181209",4
"20181210",8
"20181211",5
"20181212",12
"20181213",8
"20181214",4
"20181215",8
"20181216",13
"20181217",6
"20181218",3
"20181219",10
"20181220",13
"20181221",6
"20181222",7
"20181223",4
"20181224",8
"20181225",6
"20181226",8
"20181227",9
"20181228",2
"20181229",5
"20181230",4
"20181231",5
"20190101",163
"20190102",12
"20190103",7
"20190104",4
"20190105",14
"20190106",6
"20190107",10
"20190108",10
"20190109",8
"20190110",15
"20190111",7
"20190112",12
"20190113",4
"20190114",12
"20190115",16
"20190116",8
"20190117",12
"20190118",12
"20190119",6
"20190120",11
"20190121",16
"20190122",3
"20190123",7
"20190124",6
"20190125",11
"20190126",7
"20190127",9
"20190128",16
"20190129",10
"20190130",12
"20190131",10
"20190201",58
"20190202",9
"20190203",12
"20190204",16
"20190205",8
"20190206",9
"20190207",10
"20190208",7
"20190209",4
"20190210",13
"20190211",12
"20190212",12
"20190213",8
"20190214",15
"20190215",14
"20190216",7
"20190217",6
"20190218",11
"20190219",9
"20190220",15
"20190221",7
"20190222",7
"20190223",5
"20190224",9
"20190225",7
"20190226",7
"20190227",7
"20190228",12
"20190301",64
"20190302",8
"20190303",8
"20190304",12
"20190305",7
"20190306",11
"20190307",9
"20190308",17
"20190309",6
"20190310",7
"20190311",14
"20190312",12
"20190313",7
"20190314",10
"20190315",11
"20190316",5
"20190317",13
"20190318",8
"20190319",11
"20190320",4
"20190321",9
"20190322",14
"20190323",5
"20190324",12
"20190325",14
"20190326",6
"20190327",4
"20190328",4
"20190329",11
"20190330",14
"20190331",11
"20190401",51
"20190402",14
"20190403",8
"20190404",11
"20190405",9
"20190406",6
"20190407",6
"20190408",12
"20190409",8
"20190410",11
"20190411",2
"20190412",9
"20190413",4
"20190414",9
"20190415",12
"20190416",10
"20190417",8
"20190418",9
"20190419",12
"20190420",10
"20190421",8
"20190422",6
"20190423",6
"20190424",10
"20190425",4
"20190426",3
"20190427",5
"20190428",8
"20190429",7
"20190430",13
"20190501",57
"20190502",5
"20190503",6
"20190504",3
"20190505",9
"20190506",6
"20190507",9
"20190508",5
"20190509",8
"20190510",12
"20190511",2
"20190512",5
"20190513",9
"20190514",9
"20190515",13
"20190516",4
"20190517",5
"20190518",8
"20190519",6
"20190520",16
"20190521",6
"20190522",7
"20190523",6
"20190524",6
"20190525",9
"20190526",3
"20190527",3
"20190528",10
"20190529",9
"20190530",4
"20190531",9
"20190601",40
"20190602",10
"20190603",13
"20190604",11
"20190605",12
"20190606",19
"20190607",17
"20190608",14
"20190609",8
"20190610",20
"20190611",17
"20190612",10
"20190613",7
"20190614",7
"20190615",9
"20190616",7
"20190617",9
"20190618",6
"20190619",10
"20190620",3
"20190621",6
"20190622",3
"20190623",6
"20190624",10
"20190625",11
"20190626",4
"20190627",9
"20190628",6
"20190629",8
"20190630",9
"20190701",64
"20190702",12
"20190703",10
"20190704",2
"20190705",6
"20190706",5
"20190707",6
"20190708",5
"20190709",6
"20190710",12
"20190711",8
"20190712",7
"20190713",3
"20190714",6
"20190715",18
"20190716",7
"20190717",14
"20190718",11
"20190719",11
"20190720",13
"20190721",10
"20190722",10
"20190723",4
"20190724",7
"20190725",8
"20190726",12
"20190727",8
"20190728",8
"20190729",19
"20190730",11
"20190731",9
"20190801",37
"20190802",9
"20190803",8
"20190804",2
"20190805",10
"20190806",12
"20190807",11
"20190808",8
"20190809",6
"20190810",5
"20190811",8
"20190812",7
"20190813",8
"20190814",16
"20190815",11
"20190816",8
"20190817",4
"20190818",5
"20190819",11
"20190820",10
"20190821",3
"20190822",7
"20190823",9
"20190824",4
"20190825",6
"20190826",9
"20190827",7
"20190828",8
"20190829",4
"20190830",9
"20190831",3
"20190901",36
"20190902",11
"20190903",9
"20190904",7
"20190905",12
"20190906",6
"20190907",10
"20190908",5
"20190909",12
"20190910",8
"20190911",8
"20190912",7
"20190913",4
"20190914",14
"20190915",6
"20190916",10
"20190917",10
"20190918",7
"20190919",10
"20190920",11
"20190921",2
"20190922",9
"20190923",7
"20190924",6
"20190925",6
"20190926",9
"20190927",4
"20190928",5
"20190929",3
"20190930",11
"20191001",58
"20191002",9
"20191003",10
"20191004",7
"20191005",3
"20191006",11
"20191007",4
"20191008",3
"20191009",2
"20191010",9
"20191011",3
"20191012",9
"20191013",6
"20191014",7
"20191015",16
"20191016",11
"20191017",10
"20191018",6
"20191019",10
"20191020",8
"20191021",4
"20191022",8
"20191023",1
"20191024",4
"20191025",11
"20191026",4
"20191027",5
"20191028",8
"20191029",3
"20191030",12
"20191031",15
"20191101",50
"20191102",6
"20191103",6
"20191104",5
"20191105",4
"20191106",4
"20191107",10
"20191108",3
"20191109",6
"20191110",9
"20191111",15
"20191112",8
"20191113",10
"20191114",9
"20191115",14
"20191116",5
"20191117",9
"20191118",11
"20191119",3
"20191120",11
"20191121",12
"20191122",13
"20191123",8
"20191124",2
"20191125",6
"20191126",5
"20191127",11
"20191128",5
"20191129",9
"20191130",8
"20191201",45
"20191202",13
"20191203",14
"20191204",6
"20191205",5
"20191206",5
"20191207",6
"20191208",4
"20191209",8
"20191210",11
"20191211",7
"20191212",8
"20191213",6
"20191214",5
"20191215",13
"20191216",12
"20191217",6
"20191218",10
"20191219",7
"20191220",5
"20191221",1
"20191222",8
"20191223",3
"20191224",7
"20191225",5
"20191226",5
"20191227",11
"20191228",13
"20191229",6
"20191230",4
"20191231",10
"20200101",46
"20200102",13
"20200103",9
"20200104",5
"20200105",11
"20200106",10
"20200107",14
"20200108",8
"20200109",12
"20200110",9
"20200111",1
"20200112",10
"20200113",10
"20200114",11
"20200115",21
"20200116",12
"20200117",7
"20200118",7
"20200119",7
"20200120",16
"20200121",10
"20200122",9
"20200123",13
"20200124",13
"20200125",7
"20200126",11
"20200127",20
"20200128",6
"20200129",10
"20200130",16
"20200131",8
"20200201",32
"20200202",9
"20200203",14
"20200204",13
"20200205",14
"20200206",10
"20200207",15
"20200208",8
"20200209",9
"20200210",22
"20200211",8
"20200212",12
"20200213",8
"20200214",9
"20200215",7
"20200216",6
"20200217",7
"20200218",9
"20200219",4
"20200220",9
"20200221",7
"20200222",3
"20200223",7
"20200224",3
"20200225",7
"20200226",6
"20200227",4
"20200228",7
"20200229",4
"20200301",4
"20200302",5
"20200303",2
"20200304",5
"20200305",5
"20200306",7
"20200307",1
"20200308",3
"20200310",4
"20200311",3
"20200313",1
"20200314",1
"20200315",2
"20200316",1
"20200318",3
"20200319",3
"20200320",4
"20200321",3
"20200322",3
"20200323",2
"20200324",1
"20200326",1
"20200327",2
"20200328",1
"20200329",1
"20200404",1
"20200501",1
