"Year","Month","State","Illnesses","setting_new","Etiology_new"
2010,8,"Minnesota",21,"caterer","Norovirus"
2010,8,"Minnesota",7,"caterer","Salmonella"
2010,8,"Minnesota",2,"restaurant","Other"
2010,9,"Minnesota",18,"caterer","Other"
2010,5,"Michigan",3,"restaurant","Other"
2010,8,"New York",4,"private residence","Other"
2010,8,"Ohio",5,"private residence","Other"
2010,8,"Rhode Island",16,"caterer","Salmonella"
2010,7,"Maryland",8,"restaurant","Norovirus"
2010,9,"Florida",3,"restaurant","Norovirus"
2010,9,"New York",22,"caterer","Other"
2010,8,"Tennessee",6,"private residence","Escherichia"
2010,6,"Washington",4,"private residence","Other"
2010,6,"Washington",2,"other","Other"
2009,11,"Wisconsin",11,"restaurant","Salmonella"
2010,7,"New Hampshire",5,"other","Salmonella"
2010,8,"Georgia",16,"prison","Campylobacter"
2010,4,"North Dakota",12,"restaurant","Norovirus"
2010,8,"Vermont",6,"other","Campylobacter"
2010,8,"Florida",15,"restaurant","Other"
2010,9,"Wisconsin",3,"restaurant","Norovirus"
2010,9,"New York",27,"other","Other"
2010,1,"Maryland",30,"grocery","Norovirus"
2010,9,"New York",13,"caterer","Salmonella"
2010,5,"Maryland",4,"restaurant","Salmonella"
2010,6,"Florida",6,"private residence","Salmonella"
2010,5,"Maryland",4,"restaurant","Campylobacter"
2009,6,"California",15,"restaurant","Other"
2010,8,"Florida",19,"prison","Campylobacter"
2010,8,"New York",25,"caterer","Other"
2010,7,"Iowa",5,"other","Salmonella"
2010,9,"Pennsylvania",3,"restaurant","Norovirus"
2010,8,"Georgia",10,"grocery","Salmonella"
2010,4,"California",3,"restaurant","Norovirus"
2010,6,"Washington",9,"other","Salmonella"
2010,2,"Washington",2,"restaurant","Other"
2010,4,"Washington",4,"restaurant","Other"
2010,9,"Oregon",8,"caterer","Norovirus"
2010,8,"Virginia",5,"private residence","Salmonella"
2010,8,"Illinois",3,"restaurant","Salmonella"
2010,9,"Illinois",2,"restaurant","Salmonella"
2010,8,"New York",17,"restaurant","Salmonella"
2010,4,"Washington",4,"restaurant","Norovirus"
2010,5,"Washington",4,"restaurant","Norovirus"
2010,9,"Oklahoma",14,"school","Salmonella"
2010,8,"Alaska",7,"restaurant","Salmonella"
2010,5,"California",2,"private residence","Other"
2010,9,"Connecticut",10,"restaurant","Norovirus"
2010,9,"Oregon",4,"restaurant","Norovirus"
2010,8,"Washington",4,"restaurant","Other"
2010,5,"Washington",13,"caterer","Norovirus"
2010,6,"Colorado",30,"other","Escherichia"
2010,6,"Colorado",50,"other","Norovirus"
2009,8,"California",19,"private residence","Salmonella"
2010,5,"Washington",2,"restaurant","Other"
2010,9,"California",3,"restaurant","Salmonella"
2009,7,"California",6,"restaurant","Salmonella"
2010,2,"Wisconsin",14,"restaurant","Norovirus"
2010,9,"Connecticut",3,"other","Salmonella"
2010,10,"Connecticut",8,"restaurant","Norovirus"
2010,10,"Florida",7,"restaurant","Norovirus"
2010,10,"Maryland",28,"caterer","Norovirus"
2010,10,"Oregon",14,"private residence","Norovirus"
2010,10,"Oregon",12,"private residence","Norovirus"
2010,9,"Tennessee",3,"private residence","Salmonella"
2010,10,"Connecticut",9,"private residence","Norovirus"
2010,10,"Florida",4,"restaurant","Salmonella"
2010,2,"Illinois",32,"restaurant","Norovirus"
2010,10,"Wisconsin",44,"caterer","Norovirus"
2010,8,"New York",4,"private residence","Other"
2010,5,"California",4,"restaurant","Norovirus"
2010,2,"California",7,"other","Escherichia"
2010,10,"Minnesota",29,"restaurant","Norovirus"
2010,10,"Florida",2,"private residence","Other"
2010,9,"New York",8,"other","Salmonella"
2010,10,"Iowa",6,"private residence","Salmonella"
2010,10,"Illinois",41,"other","Norovirus"
2010,10,"Illinois",6,"restaurant","Norovirus"
2010,1,"Oregon",12,"private residence","Salmonella"
2010,10,"New York",17,"private residence","Norovirus"
2009,4,"Virginia",8,"restaurant","Salmonella"
2010,8,"California",8,"private residence","Norovirus"
2010,11,"Illinois",11,"caterer","Norovirus"
2010,10,"Florida",2,"restaurant","Other"
2010,10,"Pennsylvania",4,"private residence","Campylobacter"
2010,10,"Minnesota",6,"restaurant","Norovirus"
2010,10,"Minnesota",7,"restaurant","Norovirus"
2010,10,"Minnesota",14,"restaurant","Norovirus"
2010,9,"South Carolina",7,"other","Campylobacter"
2010,3,"Colorado",2,"restaurant","Escherichia"
2010,3,"Florida",17,"private residence","Salmonella"
2010,2,"North Dakota",25,"school","Norovirus"
2010,10,"Wisconsin",25,"caterer","Norovirus"
2010,10,"Massachusetts",3,"restaurant","Campylobacter"
2010,9,"North Dakota",8,"private residence","Norovirus"
2010,7,"North Dakota",8,"private residence","Norovirus"
2010,11,"Illinois",28,"restaurant","Norovirus"
2010,10,"Maryland",13,"caterer","Norovirus"
2010,11,"New York",13,"caterer","Norovirus"
2010,4,"Florida",19,"caterer","Norovirus"
2010,10,"Connecticut",6,"private residence","Salmonella"
2010,10,"Colorado",12,"caterer","Norovirus"
2010,11,"New York",11,"private residence","Other"
2010,4,"Illinois",12,"restaurant","Norovirus"
2010,4,"California",27,"other","Salmonella"
2010,7,"California",4,"restaurant","Norovirus"
2010,10,"Pennsylvania",7,"restaurant","Norovirus"
2010,9,"Washington",30,"caterer","Norovirus"
2010,9,"Washington",22,"caterer","Other"
2010,11,"Ohio",11,"restaurant","Norovirus"
2010,5,"Washington",2,"other","Escherichia"
2010,9,"Idaho",6,"other","Escherichia"
2010,11,"Florida",12,"restaurant","Other"
2010,11,"Ohio",6,"private residence","Salmonella"
2010,12,"Illinois",26,"caterer","Norovirus"
2010,9,"Washington",13,"other","Salmonella"
2010,11,"Oklahoma",21,"prison","Escherichia"
2010,11,"Minnesota",29,"school","Escherichia"
2010,11,"Wisconsin",20,"school","Norovirus"
2010,10,"California",11,"restaurant","Norovirus"
2010,12,"New York",5,"restaurant","Other"
2010,10,"Washington",7,"restaurant","Norovirus"
2010,12,"Minnesota",5,"caterer","Norovirus"
2010,12,"Minnesota",24,"private residence","Norovirus"
2010,12,"Minnesota",14,"restaurant","Norovirus"
2010,12,"Minnesota",32,"other","Norovirus"
2010,10,"Kansas",5,"restaurant","Norovirus"
2010,9,"Rhode Island",5,"restaurant","Norovirus"
2010,11,"Kansas",6,"restaurant","Norovirus"
2010,11,"Kansas",13,"restaurant","Norovirus"
2010,10,"Colorado",9,"restaurant","Norovirus"
2010,10,"Colorado",32,"other","Norovirus"
2010,11,"Colorado",4,"restaurant","Norovirus"
2010,12,"Vermont",11,"other","Campylobacter"
2010,7,"New York",6,"restaurant","Norovirus"
2010,12,"Minnesota",15,"caterer","Norovirus"
2010,12,"Ohio",11,"restaurant","Norovirus"
2010,4,"Arizona",25,"private residence","Norovirus"
2010,11,"Oregon",10,"restaurant","Norovirus"
2010,11,"Ohio",39,"restaurant","Norovirus"
2010,11,"South Carolina",22,"private residence","Salmonella"
2010,11,"California",7,"restaurant","Norovirus"
2010,12,"Illinois",9,"caterer","Other"
2010,12,"Illinois",3,"restaurant","Escherichia"
2010,12,"Illinois",21,"caterer","Norovirus"
2010,12,"Illinois",10,"other","Other"
2010,8,"Michigan",41,"other","Salmonella"
2010,6,"Michigan",8,"other","Salmonella"
2010,12,"Oregon",38,"caterer","Norovirus"
2010,12,"Oregon",2,"restaurant","Norovirus"
2010,12,"Oregon",14,"restaurant","Norovirus"
2010,11,"Florida",14,"restaurant","Norovirus"
2010,10,"Wisconsin",23,"restaurant","Norovirus"
2010,12,"Wisconsin",8,"restaurant","Norovirus"
2009,12,"Minnesota",20,"restaurant","Norovirus"
2010,11,"Pennsylvania",15,"restaurant","Norovirus"
2010,10,"Colorado",21,"other","Norovirus"
2010,12,"Ohio",31,"restaurant","Norovirus"
2010,12,"Ohio",8,"private residence","Norovirus"
2010,12,"Illinois",2,"restaurant","Other"
2010,9,"California",26,"caterer","Norovirus"
2010,7,"Minnesota",7,"other","Campylobacter"
2011,1,"Ohio",2,"restaurant","Norovirus"
2010,12,"Florida",2,"restaurant","Norovirus"
2010,8,"California",9,"restaurant","Salmonella"
2010,12,"Connecticut",9,"restaurant","Norovirus"
2010,12,"Wisconsin",12,"restaurant","Norovirus"
2010,12,"Ohio",7,"other","Norovirus"
2011,1,"Virginia",7,"restaurant","Norovirus"
2010,12,"Virginia",23,"restaurant","Norovirus"
2010,12,"Alaska",2,"private residence","Other"
2010,12,"Florida",11,"restaurant","Norovirus"
2010,12,"Florida",3,"restaurant","Norovirus"
2010,9,"California",39,"restaurant","Norovirus"
2010,3,"Colorado",8,"restaurant","Norovirus"
2011,1,"Colorado",8,"grocery","Norovirus"
2011,1,"Wyoming",24,"restaurant","Norovirus"
2010,4,"Wyoming",33,"caterer","Norovirus"
2011,1,"Minnesota",3,"restaurant","Norovirus"
2011,1,"Minnesota",22,"restaurant","Norovirus"
2011,1,"New York",2,"private residence","Escherichia"
2010,7,"Colorado",2,"restaurant","Salmonella"
2010,12,"New Mexico",36,"restaurant","Norovirus"
2010,2,"Oregon",3,"restaurant","Salmonella"
2011,1,"Ohio",2,"grocery","Norovirus"
2011,1,"Minnesota",6,"restaurant","Norovirus"
2010,7,"California",18,"restaurant","Norovirus"
2011,2,"New York",8,"restaurant","Norovirus"
2011,1,"Florida",6,"restaurant","Other"
2009,11,"New Jersey",31,"restaurant","Norovirus"
2010,12,"South Carolina",50,"private residence","Other"
2010,12,"Washington",4,"other","Other"
2010,11,"Washington",2,"restaurant","Norovirus"
2010,7,"California",23,"private residence","Salmonella"
2010,11,"California",6,"other","Other"
2011,2,"Minnesota",5,"restaurant","Norovirus"
2011,2,"Minnesota",15,"caterer","Norovirus"
2011,1,"Rhode Island",14,"restaurant","Norovirus"
2011,1,"California",18,"restaurant","Norovirus"
2011,2,"Illinois",30,"restaurant","Other"
2011,2,"Illinois",4,"restaurant","Norovirus"
2011,2,"New York",38,"caterer","Norovirus"
2011,1,"Connecticut",11,"restaurant","Salmonella"
2011,2,"Illinois",12,"restaurant","Norovirus"
2010,12,"Kansas",3,"restaurant","Norovirus"
2011,1,"Kansas",3,"restaurant","Norovirus"
2011,2,"Minnesota",16,"other","Norovirus"
2011,2,"Minnesota",3,"private residence","Salmonella"
2011,2,"Illinois",24,"private residence","Norovirus"
2011,2,"Minnesota",9,"restaurant","Norovirus"
2010,9,"California",10,"restaurant","Salmonella"
2011,3,"Illinois",10,"restaurant","Norovirus"
2010,7,"North Dakota",7,"private residence","Campylobacter"
2011,2,"Maryland",3,"private residence","Campylobacter"
2009,12,"California",9,"restaurant","Norovirus"
2011,3,"Mississippi",24,"caterer","Norovirus"
2011,2,"New York",2,"private residence","Escherichia"
2011,3,"Minnesota",5,"restaurant","Norovirus"
2011,3,"Minnesota",3,"restaurant","Other"
2011,3,"Minnesota",32,"prison","Other"
2010,7,"California",40,"private residence","Other"
2011,2,"California",14,"restaurant","Norovirus"
2011,2,"Pennsylvania",24,"restaurant","Norovirus"
2011,2,"Florida",7,"other","Norovirus"
2011,2,"Colorado",3,"restaurant","Norovirus"
2011,1,"Oregon",19,"private residence","Norovirus"
2011,1,"Oregon",22,"restaurant","Norovirus"
2009,4,"Multistate",16,"private residence","Escherichia"
2009,6,"Multistate",14,"private residence","Salmonella"
2011,3,"Connecticut",8,"restaurant","Salmonella"
2011,3,"Florida",44,"restaurant","Norovirus"
2011,3,"New York",2,"private residence","Escherichia"
2011,3,"Ohio",3,"other","Salmonella"
2011,3,"Florida",5,"restaurant","Other"
2009,11,"Ohio",6,"other","Salmonella"
2010,12,"Washington",10,"restaurant","Norovirus"
2011,4,"Connecticut",24,"restaurant","Norovirus"
2010,12,"Florida",17,"private residence","Salmonella"
2011,3,"Maryland",18,"other","Salmonella"
2011,4,"Minnesota",3,"restaurant","Other"
2011,4,"Tennessee",3,"restaurant","Norovirus"
2011,4,"Tennessee",20,"private residence","Norovirus"
2009,9,"Multistate",22,"restaurant","Escherichia"
2009,8,"Multistate",32,"other","Escherichia"
2009,2,"Multistate",25,"other","Salmonella"
2009,3,"Multistate",23,"other","Escherichia"
2011,3,"Minnesota",2,"private residence","Other"
2011,1,"Michigan",6,"restaurant","Salmonella"
2011,1,"Washington",4,"restaurant","Norovirus"
2011,4,"Idaho",23,"restaurant","Other"
2010,8,"California",20,"other","Salmonella"
2011,4,"Michigan",7,"restaurant","Salmonella"
2011,3,"South Carolina",23,"other","Campylobacter"
2011,4,"Maryland",6,"restaurant","Norovirus"
2011,4,"New York",9,"restaurant","Norovirus"
2011,4,"Georgia",22,"caterer","Norovirus"
2011,2,"California",27,"restaurant","Norovirus"
2009,8,"California",17,"restaurant","Norovirus"
2011,3,"Florida",4,"restaurant","Other"
2011,4,"Minnesota",23,"other","Norovirus"
2011,1,"Washington",2,"restaurant","Other"
2011,4,"Washington",9,"grocery","Norovirus"
2011,4,"Connecticut",3,"restaurant","Norovirus"
2011,4,"Florida",2,"restaurant","Other"
2011,3,"Alabama",18,"restaurant","Norovirus"
2011,4,"Illinois",24,"caterer","Norovirus"
2011,2,"California",18,"restaurant","Norovirus"
2010,11,"California",17,"restaurant","Norovirus"
2011,3,"California",8,"restaurant","Norovirus"
2011,3,"California",21,"restaurant","Norovirus"
2011,4,"Oregon",4,"caterer","Salmonella"
2011,5,"Florida",3,"restaurant","Other"
2011,4,"Illinois",36,"restaurant","Salmonella"
2011,5,"Illinois",13,"caterer","Norovirus"
2011,5,"Florida",7,"restaurant","Norovirus"
2010,10,"California",21,"private residence","Salmonella"
2011,1,"California",7,"grocery","Salmonella"
2011,2,"California",8,"restaurant","Norovirus"
2011,4,"Georgia",19,"private residence","Norovirus"
2011,3,"Georgia",14,"restaurant","Salmonella"
2011,4,"Florida",6,"private residence","Norovirus"
2011,4,"Florida",3,"restaurant","Norovirus"
2010,8,"New Jersey",2,"restaurant","Other"
2010,7,"New Jersey",5,"private residence","Salmonella"
2011,5,"New York",20,"restaurant","Norovirus"
2011,5,"New York",19,"restaurant","Escherichia"
2011,4,"Minnesota",29,"private residence","Norovirus"
2011,5,"Minnesota",9,"restaurant","Norovirus"
2011,5,"Minnesota",5,"restaurant","Norovirus"
2011,5,"Minnesota",32,"caterer","Norovirus"
2011,5,"Tennessee",6,"restaurant","Norovirus"
2009,10,"Multistate",25,"restaurant","Escherichia"
2011,4,"Florida",24,"restaurant","Norovirus"
2011,4,"Alabama",21,"restaurant","Norovirus"
2011,5,"Georgia",4,"private residence","Salmonella"
2010,7,"Arizona",16,"restaurant","Escherichia"
2011,6,"Minnesota",13,"private residence","Other"
2011,4,"Pennsylvania",50,"caterer","Norovirus"
2011,5,"Michigan",2,"other","Campylobacter"
2011,5,"Minnesota",7,"restaurant","Norovirus"
2011,2,"Arizona",17,"restaurant","Norovirus"
2011,1,"California",37,"private residence","Salmonella"
2011,5,"Georgia",25,"caterer","Salmonella"
2011,5,"Oklahoma",39,"caterer","Norovirus"
2011,4,"Arizona",5,"restaurant","Norovirus"
2011,5,"Wisconsin",12,"private residence","Other"
2011,3,"Colorado",27,"private residence","Other"
2011,2,"Colorado",33,"other","Norovirus"
2011,3,"California",15,"caterer","Norovirus"
2011,5,"Idaho",2,"private residence","Escherichia"
2011,6,"Missouri",13,"private residence","Salmonella"
2011,6,"Wisconsin",16,"other","Campylobacter"
2011,5,"Massachusetts",7,"restaurant","Salmonella"
2011,4,"Georgia",17,"private residence","Salmonella"
2011,4,"Puerto Rico",9,"private residence","Other"
2011,4,"Puerto Rico",7,"private residence","Other"
2011,5,"Puerto Rico",4,"restaurant","Other"
2011,5,"Puerto Rico",3,"other","Other"
2011,6,"Virginia",14,"restaurant","Norovirus"
2011,4,"Wisconsin",13,"private residence","Escherichia"
2011,4,"Tennessee",7,"restaurant","Other"
2011,5,"Tennessee",5,"restaurant","Norovirus"
2011,6,"Connecticut",23,"restaurant","Norovirus"
2011,6,"Connecticut",21,"caterer","Norovirus"
2011,6,"New York",4,"other","Campylobacter"
2011,6,"Pennsylvania",5,"other","Campylobacter"
2011,5,"Florida",3,"private residence","Salmonella"
2011,6,"Maryland",16,"caterer","Norovirus"
2011,6,"Georgia",14,"restaurant","Salmonella"
2010,12,"Virginia",16,"restaurant","Norovirus"
2011,6,"Connecticut",19,"private residence","Salmonella"
2011,6,"Connecticut",4,"restaurant","Other"
2011,3,"California",19,"restaurant","Other"
2011,3,"California",7,"restaurant","Norovirus"
2009,12,"California",8,"restaurant","Norovirus"
2011,5,"Oregon",11,"grocery","Norovirus"
2011,5,"Oregon",16,"caterer","Norovirus"
2011,6,"Oregon",6,"private residence","Salmonella"
2009,6,"Multistate",8,"private residence","Other"
2011,4,"New Hampshire",25,"other","Norovirus"
2010,10,"Maryland",7,"other","Escherichia"
2011,5,"Alaska",21,"private residence","Other"
2011,7,"Maryland",30,"private residence","Salmonella"
2011,5,"Alaska",18,"other","Campylobacter"
2011,6,"Ohio",5,"private residence","Salmonella"
2011,6,"Florida",9,"private residence","Norovirus"
2011,7,"New York",2,"restaurant","Other"
2011,6,"New York",6,"other","Salmonella"
2011,5,"California",10,"caterer","Norovirus"
2011,7,"Washington",9,"private residence","Other"
2011,7,"Illinois",10,"private residence","Other"
2011,7,"Illinois",19,"restaurant","Norovirus"
2011,7,"Ohio",17,"restaurant","Campylobacter"
2011,7,"Ohio",4,"restaurant","Salmonella"
2011,4,"Washington",2,"grocery","Salmonella"
2011,5,"Arizona",8,"restaurant","Norovirus"
2011,5,"Minnesota",14,"private residence","Salmonella"
2011,7,"New York",3,"restaurant","Other"
2011,5,"Arizona",21,"restaurant","Norovirus"
2011,7,"Illinois",4,"restaurant","Norovirus"
2011,7,"Minnesota",3,"other","Campylobacter"
2011,7,"Illinois",32,"restaurant","Norovirus"
2011,6,"Wisconsin",50,"caterer","Norovirus"
2011,3,"Pennsylvania",16,"other","Other"
2011,6,"Minnesota",11,"other","Salmonella"
2011,7,"Missouri",22,"private residence","Norovirus"
2011,2,"North Dakota",48,"other","Norovirus"
2011,7,"New York",21,"private residence","Salmonella"
2011,7,"Maryland",18,"private residence","Other"
2011,7,"Illinois",8,"restaurant","Norovirus"
2011,5,"Arizona",8,"restaurant","Norovirus"
2011,8,"Minnesota",5,"caterer","Other"
2011,7,"New York",2,"restaurant","Escherichia"
2011,7,"Connecticut",42,"other","Salmonella"
2011,6,"Connecticut",7,"restaurant","Salmonella"
2011,7,"Minnesota",6,"private residence","Escherichia"
2011,7,"New York",10,"restaurant","Salmonella"
2011,7,"Texas",31,"private residence","Other"
2011,7,"Oregon",7,"restaurant","Other"
2011,7,"Oregon",6,"caterer","Norovirus"
2011,7,"Oregon",15,"other","Escherichia"
2011,4,"California",14,"restaurant","Salmonella"
2011,8,"New York",4,"restaurant","Other"
2011,6,"South Carolina",10,"other","Campylobacter"
2011,2,"Massachusetts",5,"private residence","Salmonella"
2011,8,"South Carolina",3,"private residence","Other"
2011,8,"Minnesota",15,"private residence","Salmonella"
2011,1,"Wisconsin",50,"caterer","Norovirus"
2011,8,"Ohio",2,"private residence","Campylobacter"
2011,5,"Colorado",17,"restaurant","Norovirus"
2011,7,"Michigan",12,"restaurant","Escherichia"
2011,8,"Oregon",2,"private residence","Other"
2011,6,"Florida",12,"restaurant","Other"
2011,7,"Alabama",8,"restaurant","Salmonella"
2011,8,"Florida",3,"other","Other"
2011,6,"Pennsylvania",25,"other","Salmonella"
2011,8,"Minnesota",4,"restaurant","Other"
2011,8,"Minnesota",12,"caterer","Other"
2011,9,"Idaho",42,"restaurant","Norovirus"
2011,9,"Illinois",15,"restaurant","Norovirus"
2011,6,"Tennessee",27,"restaurant","Other"
2011,7,"Tennessee",7,"restaurant","Other"
2011,9,"Illinois",12,"private residence","Salmonella"
2011,9,"Minnesota",29,"other","Norovirus"
2011,9,"New York",3,"restaurant","Other"
2011,9,"Illinois",8,"restaurant","Salmonella"
2011,9,"Illinois",35,"caterer","Norovirus"
2010,9,"Virginia",25,"caterer","Norovirus"
2011,1,"Virginia",15,"restaurant","Norovirus"
2011,9,"Ohio",37,"restaurant","Salmonella"
2011,8,"Pennsylvania",7,"grocery","Other"
2011,9,"Florida",7,"restaurant","Norovirus"
2011,9,"New York",2,"restaurant","Other"
2011,8,"Alaska",3,"private residence","Other"
2011,9,"Illinois",50,"caterer","Norovirus"
2011,8,"Georgia",7,"restaurant","Norovirus"
